ps_id	mim_id	common_hpo_id	from_root	ic
PS610489	610489	HP_0000939	8	0.44167
PS610489	610489	HP_0000963	7	0.61289
PS610489	610489	HP_0000978	5	0.49933
PS610489	610489	HP_0001065	7	0.71836
PS610489	610489	HP_0001268	6	0.38434
PS610489	610489	HP_0001513	5	0.43867
PS610489	610489	HP_0001575	6	0.78955
PS610489	610489	HP_0001579	7	0.83717
PS610489	610489	HP_0001580	6	0.91859
PS610489	610489	HP_0001933	4	0.46637
PS610489	610489	HP_0001956	6	0.66051
PS610489	610489	HP_0001999	5	0.27734
PS610489	610489	HP_0002808	7	0.35677
PS610489	610489	HP_0002920	5	0.87096
PS610489	610489	HP_0003118	6	0.74193
PS610489	610489	HP_0003466	6	0.91859
PS610489	610489	HP_0004334	7	0.53148
PS610489	610489	HP_0004349	7	0.36386
PS610489	610489	HP_0008065	6	0.47018
PS610489	610489	HP_0010674	6	0.25866
PS610489	610489	HP_0011043	4	0.75576
PS610489	610489	HP_0011731	5	0.67435
PS610489	610489	HP_0030972	4	0.39007
PS610489	610489	HP_0031466	5	0.40172
PS610489	610489	HP_0100543	5	0.33609
PS610489	610489	HP_0100679	6	0.69874
PS610489	610489	HP_0100851	5	0.38434
PS610489	610489	HP_0100852	6	0.53148
PS610489	614190	HP_0002717	5	0.62673
PS610489	614190	HP_0003118	6	0.74193
PS610489	614190	HP_0008221	5	0.70814
PS610489	614190	HP_0011731	5	0.67435
PS610489	614190	HP_0011732	4	0.55031
PS610489	615830	HP_0000712	6	0.55823
PS610489	615830	HP_0000716	6	0.49933
PS610489	615830	HP_0000818	2	0.24181
PS610489	615830	HP_0000819	3	0.43867
PS610489	615830	HP_0000822	5	0.41227
PS610489	615830	HP_0000938	8	0.44372
PS610489	615830	HP_0000939	8	0.44167
PS610489	615830	HP_0000978	5	0.49933
PS610489	615830	HP_0001001	4	0.6045
PS610489	615830	HP_0001007	6	0.49134
PS610489	615830	HP_0001061	6	0.69874
PS610489	615830	HP_0001324	4	0.25386
PS610489	615830	HP_0001579	7	0.83717
PS610489	615830	HP_0001596	6	0.48099
PS610489	615830	HP_0001933	4	0.46637
PS610489	615830	HP_0001999	5	0.27734
PS610489	615830	HP_0003118	6	0.74193
PS610489	615830	HP_0003701	5	0.42299
PS610489	615830	HP_0004323	3	0.23622
PS610489	615830	HP_0004324	4	0.42561
PS610489	615830	HP_0004349	7	0.36386
PS610489	615830	HP_0008221	5	0.70814
PS610489	615830	HP_0011014	4	0.33734
PS610489	615830	HP_0011123	5	0.4171
PS610489	615830	HP_0011354	5	0.28323
PS610489	615830	HP_0011362	5	0.34288
PS610489	615830	HP_0011732	4	0.55031
PS610489	615830	HP_0030972	4	0.39007
PS610489	615830	HP_0031466	5	0.40172
PS610799	300640	HP_0000290	5	0.27734
PS610799	300640	HP_0000668	10	0.49607
PS610799	300640	HP_0000698	9	0.64241
PS610799	300640	HP_0000958	5	0.55031
PS610799	300640	HP_0002007	6	0.39609
PS610799	300640	HP_0002205	5	0.36865
PS610799	300640	HP_0005366	6	0.87096
PS610799	300640	HP_0009804	9	0.44269
PS610799	300640	HP_0011063	9	0.68193
PS610799	300640	HP_0011065	10	0.77145
PS610799	300640	HP_0011121	4	0.19043
PS610799	610799	HP_0002205	5	0.36865
PS610799	610799	HP_0005366	6	0.87096
PS610805	143400	HP_0000003	8	0.74193
PS610805	143400	HP_0000069	5	0.47682
PS610805	143400	HP_0000071	7	0.70814
PS610805	143400	HP_0000072	6	0.66723
PS610805	143400	HP_0000074	8	0.74193
PS610805	143400	HP_0000083	6	0.40244
PS610805	143400	HP_0000089	8	0.54052
PS610805	143400	HP_0000100	6	0.53591
PS610805	143400	HP_0000107	7	0.44066
PS610805	143400	HP_0000110	7	0.58932
PS610805	143400	HP_0000126	9	0.49933
PS610805	143400	HP_0000800	8	0.83717
PS610805	143400	HP_0008678	7	0.47279
PS610805	143400	HP_0009726	5	0.51152
PS610805	143400	HP_0012210	6	0.28038
PS610805	143400	HP_0012211	5	0.34824
PS610805	143400	HP_0012531	3	0.40317
PS610805	143400	HP_0100242	4	0.48531
PS612199	612199	HP_0000002	3	0.22012
PS612199	612199	HP_0000505	5	0.32212
PS612199	612199	HP_0000618	6	0.47279
PS612199	612199	HP_0000648	9	0.36077
PS612199	612199	HP_0000938	8	0.44372
PS612199	612199	HP_0000939	8	0.44167
PS612199	612199	HP_0000944	5	0.44475
PS612199	612199	HP_0000963	7	0.61289
PS612199	612199	HP_0001009	5	0.55823
PS612199	612199	HP_0001147	9	0.77145
PS612199	612199	HP_0001250	4	0.19382
PS612199	612199	HP_0001251	6	0.2761
PS612199	612199	HP_0001257	6	0.28482
PS612199	612199	HP_0001260	6	0.33692
PS612199	612199	HP_0001268	6	0.38434
PS612199	612199	HP_0001276	5	0.26844
PS612199	612199	HP_0001317	8	0.22627
PS612199	612199	HP_0001332	5	0.3692
PS612199	612199	HP_0001337	6	0.37479
PS612199	612199	HP_0001510	3	0.18842
PS612199	612199	HP_0001511	4	0.38372
PS612199	612199	HP_0001597	4	0.35055
PS612199	612199	HP_0001873	5	0.40763
PS612199	612199	HP_0001877	3	0.32698
PS612199	612199	HP_0001903	4	0.33944
PS612199	612199	HP_0002011	4	0.12408
PS612199	612199	HP_0002060	7	0.18338
PS612199	612199	HP_0002062	5	0.60862
PS612199	612199	HP_0002071	5	0.44066
PS612199	612199	HP_0002164	5	0.43479
PS612199	612199	HP_0002167	5	0.28751
PS612199	612199	HP_0002239	5	0.60862
PS612199	612199	HP_0002242	5	0.34916
PS612199	612199	HP_0002301	8	0.67435
PS612199	612199	HP_0002352	8	0.49607
PS612199	612199	HP_0002415	6	0.53591
PS612199	612199	HP_0002493	5	0.23605
PS612199	612199	HP_0002514	4	0.52513
PS612199	612199	HP_0002650	7	0.27317
PS612199	612199	HP_0002659	4	0.47018
PS612199	612199	HP_0002745	9	0.69003
PS612199	612199	HP_0002756	5	0.63172
PS612199	612199	HP_0002815	5	0.4107
PS612199	612199	HP_0002857	6	0.53367
PS612199	612199	HP_0002979	5	0.44269
PS612199	612199	HP_0003367	8	0.47819
PS612199	612199	HP_0004305	5	0.28323
PS612199	612199	HP_0004322	4	0.22971
PS612199	612199	HP_0004349	7	0.36386
PS612199	612199	HP_0004374	7	0.55553
PS612199	612199	HP_0004979	6	0.75576
PS612199	612199	HP_0005528	5	0.5791
PS612199	612199	HP_0007256	6	0.37422
PS612199	612199	HP_0007763	6	0.87096
PS612199	612199	HP_0007898	10	0.91859
PS612199	612199	HP_0008046	5	0.4898
PS612199	612199	HP_0008065	6	0.47018
PS612199	612199	HP_0008070	6	0.40538
PS612199	612199	HP_0008897	4	0.47148
PS612199	612199	HP_0009108	7	0.61289
PS612199	612199	HP_0010674	6	0.25866
PS612199	612199	HP_0010766	3	0.45007
PS612199	612199	HP_0011357	5	0.40244
PS612199	612199	HP_0011400	5	0.42386
PS612199	612199	HP_0011442	4	0.1861
PS612199	612199	HP_0011443	5	0.26434
PS612199	612199	HP_0011873	4	0.39958
PS612199	612199	HP_0012145	4	0.48241
PS612199	612199	HP_0012638	3	0.08346
PS612199	612199	HP_0012795	8	0.32851
PS612199	612199	HP_0100022	4	0.19961
PS612199	612199	HP_0100543	5	0.33609
PS612199	612199	HP_0100864	8	0.62673
PS612199	617341	HP_0000822	5	0.41227
PS612199	617341	HP_0000938	8	0.44372
PS612199	617341	HP_0001009	5	0.55823
PS612199	617341	HP_0001251	6	0.2761
PS612199	617341	HP_0001257	6	0.28482
PS612199	617341	HP_0001276	5	0.26844
PS612199	617341	HP_0001317	8	0.22627
PS612199	617341	HP_0001332	5	0.3692
PS612199	617341	HP_0001409	5	0.66723
PS612199	617341	HP_0001510	3	0.18842
PS612199	617341	HP_0001511	4	0.38372
PS612199	617341	HP_0001876	5	0.52721
PS612199	617341	HP_0002031	5	0.52309
PS612199	617341	HP_0002040	6	0.77145
PS612199	617341	HP_0002216	6	0.65416
PS612199	617341	HP_0002239	5	0.60862
PS612199	617341	HP_0004349	7	0.36386
PS612199	617341	HP_0006707	4	0.63695
PS612199	617341	HP_0007495	6	0.55553
PS612199	617341	HP_0007763	6	0.87096
PS612199	617341	HP_0008046	5	0.4898
PS612199	617341	HP_0009887	5	0.49933
PS612199	617341	HP_0011029	4	0.48679
PS612199	617341	HP_0011443	5	0.26434
PS612199	617341	HP_0012145	4	0.48241
PS612199	617341	HP_0012719	4	0.31959
PS612199	617341	HP_0100022	4	0.19961
PS612286	612286	HP_0000117	6	0.74193
PS612286	612286	HP_0000787	7	0.52513
PS612286	612286	HP_0000938	8	0.44372
PS612286	612286	HP_0000939	8	0.44167
PS612286	612286	HP_0002148	5	0.59294
PS612286	612286	HP_0002150	6	0.61732
PS612286	612286	HP_0002659	4	0.47018
PS612286	612286	HP_0003109	6	0.6045
PS612286	612286	HP_0004349	7	0.36386
PS612286	612286	HP_0011280	5	0.59294
PS612286	612286	HP_0011843	3	0.34733
PS612286	612286	HP_0012210	6	0.28038
PS612286	612286	HP_0012599	5	0.58241
PS612286	612286	HP_0100529	4	0.55289
PS612286	612287	HP_0000117	6	0.74193
PS612286	612287	HP_0000787	7	0.52513
PS612286	612287	HP_0000938	8	0.44372
PS612286	612287	HP_0000939	8	0.44167
PS612286	612287	HP_0002148	5	0.59294
PS612286	612287	HP_0002659	4	0.47018
PS612286	612287	HP_0003109	6	0.6045
PS612286	612287	HP_0004349	7	0.36386
PS612286	612287	HP_0011843	3	0.34733
PS612286	612287	HP_0012210	6	0.28038
PS612286	612287	HP_0012599	5	0.58241
PS612286	612287	HP_0100529	4	0.55289
PS613038	182230	HP_0000002	3	0.22012
PS613038	182230	HP_0000609	6	0.62193
PS613038	182230	HP_0000818	2	0.24181
PS613038	182230	HP_0000824	4	0.53591
PS613038	182230	HP_0000830	7	0.52309
PS613038	182230	HP_0000873	3	0.66051
PS613038	182230	HP_0001263	6	0.20195
PS613038	182230	HP_0001274	8	0.4292
PS613038	182230	HP_0001331	9	0.68193
PS613038	182230	HP_0001510	3	0.18842
PS613038	182230	HP_0002977	5	0.20116
PS613038	182230	HP_0003117	3	0.41227
PS613038	182230	HP_0004322	4	0.22971
PS613038	182230	HP_0005922	5	0.39072
PS613038	182230	HP_0006265	6	0.39747
PS613038	182230	HP_0007370	7	0.32698
PS613038	182230	HP_0007375	8	0.64241
PS613038	182230	HP_0007766	8	0.81097
PS613038	182230	HP_0008058	7	0.6045
PS613038	182230	HP_0009381	6	0.4171
PS613038	182230	HP_0010442	6	0.40244
PS613038	182230	HP_0010625	6	0.75576
PS613038	182230	HP_0010627	7	0.77145
PS613038	182230	HP_0011297	5	0.21269
PS613038	182230	HP_0011927	6	0.33986
PS613038	182230	HP_0012758	5	0.17112
PS613038	221750	HP_0000002	3	0.22012
PS613038	221750	HP_0000365	5	0.22922
PS613038	221750	HP_0000407	6	0.28944
PS613038	221750	HP_0000464	3	0.33007
PS613038	221750	HP_0000470	4	0.401
PS613038	221750	HP_0000824	4	0.53591
PS613038	221750	HP_0000830	7	0.52309
PS613038	221750	HP_0000839	5	0.78955
PS613038	221750	HP_0001249	5	0.18714
PS613038	221750	HP_0001510	3	0.18842
PS613038	221750	HP_0003117	3	0.41227
PS613038	221750	HP_0003319	6	0.38496
PS613038	221750	HP_0004322	4	0.22971
PS613038	221750	HP_0010625	6	0.75576
PS613038	221750	HP_0010627	7	0.77145
PS613038	221750	HP_0011389	5	0.28402
PS613038	221750	HP_0012759	4	0.13142
PS613038	262600	HP_0000002	3	0.22012
PS613038	262600	HP_0000080	4	0.36491
PS613038	262600	HP_0000135	4	0.42043
PS613038	262600	HP_0000821	5	0.49447
PS613038	262600	HP_0000830	7	0.52309
PS613038	262600	HP_0000846	5	0.56673
PS613038	262600	HP_0000871	8	0.77145
PS613038	262600	HP_0001510	3	0.18842
PS613038	262600	HP_0001943	6	0.43479
PS613038	262600	HP_0001998	7	0.69874
PS613038	262600	HP_0002173	6	0.72955
PS613038	262600	HP_0002926	4	0.48241
PS613038	262600	HP_0004322	4	0.22971
PS613038	262600	HP_0008373	3	0.34072
PS613038	262600	HP_0011733	4	0.50614
PS613038	262700	HP_0000821	5	0.49447
PS613038	262700	HP_0000824	4	0.53591
PS613038	262700	HP_0000839	5	0.78955
PS613038	262700	HP_0000846	5	0.56673
PS613038	262700	HP_0001943	6	0.43479
PS613038	262700	HP_0002679	5	0.64241
PS613038	262700	HP_0002750	5	0.44579
PS613038	262700	HP_0002926	4	0.48241
PS613038	262700	HP_0004322	4	0.22971
PS613038	262700	HP_0008850	5	0.70814
PS613038	262700	HP_0008897	4	0.47148
PS613038	262700	HP_0010538	6	0.91859
PS613038	262700	HP_0011015	5	0.41628
PS613038	262700	HP_0011733	4	0.50614
PS613038	613038	HP_0000002	3	0.22012
PS613038	613038	HP_0000158	5	0.51525
PS613038	613038	HP_0000270	8	0.55031
PS613038	613038	HP_0000272	7	0.40839
PS613038	613038	HP_0000290	5	0.27734
PS613038	613038	HP_0000309	5	0.33817
PS613038	613038	HP_0000422	6	0.29309
PS613038	613038	HP_0000429	7	0.3529
PS613038	613038	HP_0000463	7	0.37947
PS613038	613038	HP_0000490	6	0.49134
PS613038	613038	HP_0000821	5	0.49447
PS613038	613038	HP_0000952	7	0.47682
PS613038	613038	HP_0001249	5	0.18714
PS613038	613038	HP_0001252	5	0.19555
PS613038	613038	HP_0001290	6	0.23344
PS613038	613038	HP_0001510	3	0.18842
PS613038	613038	HP_0002007	6	0.39609
PS613038	613038	HP_0002926	4	0.48241
PS613038	613038	HP_0003196	7	0.4329
PS613038	613038	HP_0003712	4	0.47018
PS613038	613038	HP_0004322	4	0.22971
PS613038	613038	HP_0005105	6	0.29196
PS613038	613038	HP_0005280	7	0.36597
PS613038	613038	HP_0005288	6	0.37537
PS613038	613038	HP_0006579	8	0.65416
PS613038	613038	HP_0008850	5	0.70814
PS613038	613038	HP_0008897	4	0.47148
PS613038	613038	HP_0011220	6	0.45563
PS613038	613038	HP_0011329	7	0.39678
PS613038	613038	HP_0011800	6	0.42299
PS613038	613038	HP_0012759	4	0.13142
PS613038	613038	HP_0030809	8	0.44269
PS613038	613038	HP_0100886	5	0.26821
PS613038	613986	HP_0000002	3	0.22012
PS613038	613986	HP_0001510	3	0.18842
PS613038	613986	HP_0004322	4	0.22971
PS613038	613986	HP_0011755	7	0.81097
PS613155	606612	HP_0000158	5	0.51525
PS613155	606612	HP_0000252	7	0.24885
PS613155	606612	HP_0001249	5	0.18714
PS613155	606612	HP_0001252	5	0.19555
PS613155	606612	HP_0001270	6	0.33692
PS613155	606612	HP_0001272	9	0.37422
PS613155	606612	HP_0001288	5	0.29167
PS613155	606612	HP_0001302	7	0.53591
PS613155	606612	HP_0001317	8	0.22627
PS613155	606612	HP_0001319	6	0.44372
PS613155	606612	HP_0001324	4	0.25386
PS613155	606612	HP_0001430	5	0.6045
PS613155	606612	HP_0001435	5	0.53819
PS613155	606612	HP_0001771	6	0.66723
PS613155	606612	HP_0002091	4	0.64814
PS613155	606612	HP_0002093	4	0.34553
PS613155	606612	HP_0002111	5	0.74193
PS613155	606612	HP_0002118	6	0.31711
PS613155	606612	HP_0002119	7	0.36077
PS613155	606612	HP_0002194	7	0.61289
PS613155	606612	HP_0002311	6	0.51525
PS613155	606612	HP_0002350	7	0.50269
PS613155	606612	HP_0002355	5	0.53591
PS613155	606612	HP_0002359	5	0.64814
PS613155	606612	HP_0002438	9	0.41546
PS613155	606612	HP_0002500	9	0.30138
PS613155	606612	HP_0002536	6	0.41306
PS613155	606612	HP_0002650	7	0.27317
PS613155	606612	HP_0002808	7	0.35677
PS613155	606612	HP_0002948	7	0.55289
PS613155	606612	HP_0003198	4	0.43103
PS613155	606612	HP_0003202	4	0.32139
PS613155	606612	HP_0003236	6	0.38249
PS613155	606612	HP_0003307	7	0.47018
PS613155	606612	HP_0003324	5	0.56673
PS613155	606612	HP_0003325	4	0.61732
PS613155	606612	HP_0003326	4	0.54052
PS613155	606612	HP_0003394	4	0.55553
PS613155	606612	HP_0003422	7	0.50269
PS613155	606612	HP_0003457	4	0.51525
PS613155	606612	HP_0003458	5	0.6045
PS613155	606612	HP_0003547	5	0.71836
PS613155	606612	HP_0003551	5	0.66051
PS613155	606612	HP_0003560	4	0.47279
PS613155	606612	HP_0003701	5	0.42299
PS613155	606612	HP_0003712	4	0.47018
PS613155	606612	HP_0003724	5	0.75576
PS613155	606612	HP_0003741	5	0.63695
PS613155	606612	HP_0003797	4	0.67435
PS613155	606612	HP_0004302	4	0.39338
PS613155	606612	HP_0006824	6	0.43575
PS613155	606612	HP_0007126	5	0.63172
PS613155	606612	HP_0007364	6	0.22355
PS613155	606612	HP_0008366	5	0.58932
PS613155	606612	HP_0008872	6	0.40244
PS613155	606612	HP_0008968	5	0.66723
PS613155	606612	HP_0008981	6	0.67435
PS613155	606612	HP_0010576	6	0.47279
PS613155	606612	HP_0010628	5	0.44475
PS613155	606612	HP_0010674	6	0.25866
PS613155	606612	HP_0010993	8	0.29083
PS613155	606612	HP_0011804	3	0.13802
PS613155	606612	HP_0011968	5	0.31537
PS613155	606612	HP_0012531	3	0.40317
PS613155	606612	HP_0012759	4	0.13142
PS613155	606612	HP_0030319	4	0.44167
PS613155	606612	HP_0030809	8	0.44269
PS613155	606612	HP_0040083	6	0.72955
PS613155	608840	HP_0000002	3	0.22012
PS613155	608840	HP_0000158	5	0.51525
PS613155	608840	HP_0000639	6	0.28063
PS613155	608840	HP_0000654	8	0.69003
PS613155	608840	HP_0000666	7	0.63172
PS613155	608840	HP_0001155	4	0.21355
PS613155	608840	HP_0001249	5	0.18714
PS613155	608840	HP_0001252	5	0.19555
PS613155	608840	HP_0001263	6	0.20195
PS613155	608840	HP_0001270	6	0.33692
PS613155	608840	HP_0001290	6	0.23344
PS613155	608840	HP_0001302	7	0.53591
PS613155	608840	HP_0001321	7	0.42739
PS613155	608840	HP_0001324	4	0.25386
PS613155	608840	HP_0001347	6	0.31852
PS613155	608840	HP_0001510	3	0.18842
PS613155	608840	HP_0001771	6	0.66723
PS613155	608840	HP_0002011	4	0.12408
PS613155	608840	HP_0002187	6	0.55031
PS613155	608840	HP_0002269	5	0.40464
PS613155	608840	HP_0002352	8	0.49607
PS613155	608840	HP_0002365	7	0.55289
PS613155	608840	HP_0002395	7	0.68193
PS613155	608840	HP_0002500	9	0.30138
PS613155	608840	HP_0002518	9	0.59667
PS613155	608840	HP_0002536	6	0.41306
PS613155	608840	HP_0002987	6	0.55289
PS613155	608840	HP_0002996	6	0.48386
PS613155	608840	HP_0003198	4	0.43103
PS613155	608840	HP_0003236	6	0.38249
PS613155	608840	HP_0003457	4	0.51525
PS613155	608840	HP_0003458	5	0.6045
PS613155	608840	HP_0003487	7	0.401
PS613155	608840	HP_0003560	4	0.47279
PS613155	608840	HP_0003701	5	0.42299
PS613155	608840	HP_0003712	4	0.47018
PS613155	608840	HP_0003741	5	0.63695
PS613155	608840	HP_0004322	4	0.22971
PS613155	608840	HP_0006824	6	0.43575
PS613155	608840	HP_0007256	6	0.37422
PS613155	608840	HP_0008323	7	0.61289
PS613155	608840	HP_0008366	5	0.58932
PS613155	608840	HP_0009473	5	0.47279
PS613155	608840	HP_0010628	5	0.44475
PS613155	608840	HP_0011805	3	0.20129
PS613155	608840	HP_0012758	5	0.17112
PS613155	608840	HP_0030319	4	0.44167
PS613155	608840	HP_0030809	8	0.44269
PS613155	608840	HP_0100360	5	0.43479
PS613155	613151	HP_0000252	7	0.24885
PS613155	613151	HP_0000486	6	0.29986
PS613155	613151	HP_0000539	4	0.34733
PS613155	613151	HP_0000545	5	0.38372
PS613155	613151	HP_0000549	5	0.29511
PS613155	613151	HP_0000648	9	0.36077
PS613155	613151	HP_0001249	5	0.18714
PS613155	613151	HP_0001270	6	0.33692
PS613155	613151	HP_0001321	7	0.42739
PS613155	613151	HP_0002118	6	0.31711
PS613155	613151	HP_0002119	7	0.36077
PS613155	613151	HP_0002350	7	0.50269
PS613155	613151	HP_0002438	9	0.41546
PS613155	613151	HP_0003236	6	0.38249
PS613155	613151	HP_0003560	4	0.47279
PS613155	613151	HP_0003741	5	0.63695
PS613155	613151	HP_0007361	7	0.62673
PS613155	613151	HP_0007364	6	0.22355
PS613155	613151	HP_0010576	6	0.47279
PS613155	613151	HP_0012110	8	0.67435
PS613155	613151	HP_0012758	5	0.17112
PS613155	613151	HP_0012759	4	0.13142
PS613155	613151	HP_0012795	8	0.32851
PS613155	613152	HP_0001252	5	0.19555
PS613155	613152	HP_0001270	6	0.33692
PS613155	613152	HP_0001290	6	0.23344
PS613155	613152	HP_0003236	6	0.38249
PS613155	613152	HP_0003560	4	0.47279
PS613155	613152	HP_0003741	5	0.63695
PS613155	613152	HP_0012758	5	0.17112
PS613155	613155	HP_0000158	5	0.51525
PS613155	613155	HP_0000252	7	0.24885
PS613155	613155	HP_0000479	7	0.25952
PS613155	613155	HP_0000518	7	0.32031
PS613155	613155	HP_0000519	8	0.48241
PS613155	613155	HP_0000539	4	0.34733
PS613155	613155	HP_0000545	5	0.38372
PS613155	613155	HP_0000556	8	0.35055
PS613155	613155	HP_0000750	6	0.34916
PS613155	613155	HP_0001249	5	0.18714
PS613155	613155	HP_0001263	6	0.20195
PS613155	613155	HP_0001288	5	0.29167
PS613155	613155	HP_0001317	8	0.22627
PS613155	613155	HP_0001321	7	0.42739
PS613155	613155	HP_0001324	4	0.25386
PS613155	613155	HP_0001344	6	0.50269
PS613155	613155	HP_0001371	3	0.29338
PS613155	613155	HP_0001637	5	0.32851
PS613155	613155	HP_0001638	6	0.33046
PS613155	613155	HP_0002079	8	0.38007
PS613155	613155	HP_0002119	7	0.36077
PS613155	613155	HP_0002167	5	0.28751
PS613155	613155	HP_0002280	8	0.81097
PS613155	613155	HP_0002540	6	0.55031
PS613155	613155	HP_0003236	6	0.38249
PS613155	613155	HP_0003549	2	0.22823
PS613155	613155	HP_0003560	4	0.47279
PS613155	613155	HP_0003712	4	0.47018
PS613155	613155	HP_0003741	5	0.63695
PS613155	613155	HP_0006824	6	0.43575
PS613155	613155	HP_0007033	9	0.68193
PS613155	613155	HP_0007364	6	0.22355
PS613155	613155	HP_0007370	7	0.32698
PS613155	613155	HP_0010628	5	0.44475
PS613155	613155	HP_0010864	6	0.46513
PS613155	613155	HP_0011729	5	0.23998
PS613155	613155	HP_0011805	3	0.20129
PS613155	613155	HP_0012758	5	0.17112
PS613155	613155	HP_0030319	4	0.44167
PS613155	613155	HP_0030809	8	0.44269
PS613155	613155	HP_0100261	4	0.29167
PS613155	613156	HP_0000028	8	0.33007
PS613155	613156	HP_0000035	7	0.31096
PS613155	613156	HP_0000054	9	0.41385
PS613155	613156	HP_0000158	5	0.51525
PS613155	613156	HP_0000194	7	0.53367
PS613155	613156	HP_0000252	7	0.24885
PS613155	613156	HP_0000486	6	0.29986
PS613155	613156	HP_0000539	4	0.34733
PS613155	613156	HP_0000545	5	0.38372
PS613155	613156	HP_0000549	5	0.29511
PS613155	613156	HP_0000580	9	0.4639
PS613155	613156	HP_0001249	5	0.18714
PS613155	613156	HP_0001252	5	0.19555
PS613155	613156	HP_0001265	5	0.3623
PS613155	613156	HP_0001270	6	0.33692
PS613155	613156	HP_0001284	5	0.39138
PS613155	613156	HP_0001290	6	0.23344
PS613155	613156	HP_0001315	4	0.32212
PS613155	613156	HP_0001321	7	0.42739
PS613155	613156	HP_0001324	4	0.25386
PS613155	613156	HP_0001371	3	0.29338
PS613155	613156	HP_0001384	5	0.41385
PS613155	613156	HP_0001712	7	0.53819
PS613155	613156	HP_0001714	6	0.50269
PS613155	613156	HP_0002059	7	0.35975
PS613155	613156	HP_0002079	8	0.38007
PS613155	613156	HP_0002093	4	0.34553
PS613155	613156	HP_0002118	6	0.31711
PS613155	613156	HP_0002119	7	0.36077
PS613155	613156	HP_0002120	8	0.52721
PS613155	613156	HP_0002650	7	0.27317
PS613155	613156	HP_0002795	3	0.26212
PS613155	613156	HP_0002827	6	0.45911
PS613155	613156	HP_0003236	6	0.38249
PS613155	613156	HP_0003307	7	0.47018
PS613155	613156	HP_0003324	5	0.56673
PS613155	613156	HP_0003549	2	0.22823
PS613155	613156	HP_0003560	4	0.47279
PS613155	613156	HP_0003701	5	0.42299
PS613155	613156	HP_0003712	4	0.47018
PS613155	613156	HP_0003741	5	0.63695
PS613155	613156	HP_0005162	5	0.87096
PS613155	613156	HP_0006824	6	0.43575
PS613155	613156	HP_0007364	6	0.22355
PS613155	613156	HP_0007370	7	0.32698
PS613155	613156	HP_0007703	8	0.45337
PS613155	613156	HP_0008736	8	0.41148
PS613155	613156	HP_0010628	5	0.44475
PS613155	613156	HP_0010674	6	0.25866
PS613155	613156	HP_0011338	6	0.43769
PS613155	613156	HP_0011729	5	0.23998
PS613155	613156	HP_0011805	3	0.20129
PS613155	613156	HP_0012758	5	0.17112
PS613155	613156	HP_0012759	4	0.13142
PS613155	613156	HP_0030311	6	0.44791
PS613155	613156	HP_0030319	4	0.44167
PS613155	613156	HP_0030809	8	0.44269
PS613155	613156	HP_0100261	4	0.29167
PS613155	615351	HP_0000252	7	0.24885
PS613155	615351	HP_0000486	6	0.29986
PS613155	615351	HP_0000508	4	0.33365
PS613155	615351	HP_0000517	6	0.31196
PS613155	615351	HP_0000518	7	0.32031
PS613155	615351	HP_0000549	5	0.29511
PS613155	615351	HP_0000639	6	0.28063
PS613155	615351	HP_0000750	6	0.34916
PS613155	615351	HP_0001249	5	0.18714
PS613155	615351	HP_0001250	4	0.19382
PS613155	615351	HP_0001252	5	0.19555
PS613155	615351	HP_0001263	6	0.20195
PS613155	615351	HP_0001276	5	0.26844
PS613155	615351	HP_0001290	6	0.23344
PS613155	615351	HP_0001321	7	0.42739
PS613155	615351	HP_0001324	4	0.25386
PS613155	615351	HP_0001344	6	0.50269
PS613155	615351	HP_0001371	3	0.29338
PS613155	615351	HP_0001558	4	0.46763
PS613155	615351	HP_0001657	6	0.62193
PS613155	615351	HP_0002058	7	0.64241
PS613155	615351	HP_0002167	5	0.28751
PS613155	615351	HP_0002421	5	0.63695
PS613155	615351	HP_0002493	5	0.23605
PS613155	615351	HP_0003236	6	0.38249
PS613155	615351	HP_0003549	2	0.22823
PS613155	615351	HP_0003560	4	0.47279
PS613155	615351	HP_0003700	5	0.6045
PS613155	615351	HP_0003741	5	0.63695
PS613155	615351	HP_0003808	4	0.16793
PS613155	615351	HP_0004673	6	0.55823
PS613155	615351	HP_0007364	6	0.22355
PS613155	615351	HP_0009055	6	0.87096
PS613155	615351	HP_0011458	4	0.24367
PS613155	615351	HP_0011729	5	0.23998
PS613155	615351	HP_0011805	3	0.20129
PS613155	615351	HP_0011968	5	0.31537
PS613155	615351	HP_0012373	3	0.14648
PS613155	615351	HP_0012547	5	0.28038
PS613155	615351	HP_0012638	3	0.08346
PS613155	615351	HP_0012758	5	0.17112
PS613155	615351	HP_0012759	4	0.13142
PS613155	615351	HP_0031547	5	0.60052
PS613155	615351	HP_0100261	4	0.29167
PS613280	613280	HP_0001260	6	0.33692
PS613280	613280	HP_0001300	6	0.51152
PS613280	613280	HP_0001332	5	0.3692
PS613280	613280	HP_0001337	6	0.37479
PS613280	613280	HP_0001394	6	0.49607
PS613280	613280	HP_0001410	5	0.45678
PS613280	613280	HP_0001877	3	0.32698
PS613280	613280	HP_0001901	4	0.69003
PS613280	613280	HP_0002061	7	0.46268
PS613280	613280	HP_0002063	5	0.50614
PS613280	613280	HP_0002067	6	0.561
PS613280	613280	HP_0002071	5	0.44066
PS613280	613280	HP_0002167	5	0.28751
PS613280	613280	HP_0002172	5	0.64241
PS613280	613280	HP_0002240	5	0.33284
PS613280	613280	HP_0002275	6	0.66051
PS613280	613280	HP_0002313	8	0.64814
